Date,JCI,LQ45
04/08/1987,78.42,#N/A
05/08/1987,#N/A,#N/A
06/08/1987,78.47,#N/A
07/08/1987,78.45,#N/A
10/08/1987,78.45,#N/A
11/08/1987,78.42,#N/A
12/08/1987,78.42,#N/A
13/08/1987,78.42,#N/A
14/08/1987,78.69,#N/A
17/08/1987,#N/A,#N/A
18/08/1987,78.4,#N/A
19/08/1987,78.25,#N/A
20/08/1987,78.22,#N/A
21/08/1987,78.22,#N/A
24/08/1987,78.45,#N/A
25/08/1987,78.6,#N/A
26/08/1987,#N/A,#N/A
27/08/1987,78.41,#N/A
28/08/1987,78.75,#N/A
31/08/1987,78.95,#N/A
01/09/1987,78.92,#N/A
02/09/1987,79,#N/A
03/09/1987,79.04,#N/A
04/09/1987,78.99,#N/A
07/09/1987,79.07,#N/A
08/09/1987,79.08,#N/A
09/09/1987,79.11,#N/A
10/09/1987,79.21,#N/A
11/09/1987,79.35,#N/A
14/09/1987,79.54,#N/A
15/09/1987,79.58,#N/A
16/09/1987,79.88,#N/A
17/09/1987,80.03,#N/A
18/09/1987,80.41,#N/A
21/09/1987,80.53,#N/A
22/09/1987,80.64,#N/A
23/09/1987,80.81,#N/A
24/09/1987,81.01,#N/A
25/09/1987,81.03,#N/A
28/09/1987,81.3,#N/A
29/09/1987,81.64,#N/A
30/09/1987,81.51,#N/A
01/10/1987,81.6,#N/A
02/10/1987,81.87,#N/A
05/10/1987,81.88,#N/A
06/10/1987,81.93,#N/A
07/10/1987,81.91,#N/A
08/10/1987,81.96,#N/A
09/10/1987,81.87,#N/A
12/10/1987,81.65,#N/A
13/10/1987,81.75,#N/A
14/10/1987,81.61,#N/A
15/10/1987,81.78,#N/A
16/10/1987,81.63,#N/A
19/10/1987,81.58,#N/A
20/10/1987,81.79,#N/A
21/10/1987,81.79,#N/A
22/10/1987,81.85,#N/A
23/10/1987,81.85,#N/A
26/10/1987,81.87,#N/A
27/10/1987,81.94,#N/A
28/10/1987,81.95,#N/A
29/10/1987,81.96,#N/A
30/10/1987,82.07,#N/A
02/11/1987,82.02,#N/A
03/11/1987,82.02,#N/A
04/11/1987,#N/A,#N/A
05/11/1987,82.41,#N/A
06/11/1987,82.43,#N/A
09/11/1987,82.42,#N/A
10/11/1987,82.42,#N/A
11/11/1987,82.42,#N/A
12/11/1987,81.59,#N/A
13/11/1987,81.58,#N/A
16/11/1987,#N/A,#N/A
17/11/1987,81.63,#N/A
18/11/1987,81.63,#N/A
19/11/1987,81.63,#N/A
20/11/1987,81.64,#N/A
23/11/1987,81.64,#N/A
24/11/1987,81.64,#N/A
25/11/1987,81.85,#N/A
26/11/1987,81.72,#N/A
27/11/1987,81.56,#N/A
30/11/1987,81.61,#N/A
01/12/1987,81.61,#N/A
02/12/1987,81.61,#N/A
03/12/1987,81.61,#N/A
04/12/1987,81.53,#N/A
07/12/1987,81.63,#N/A
08/12/1987,81.63,#N/A
09/12/1987,81.78,#N/A
10/12/1987,81.93,#N/A
11/12/1987,81.93,#N/A
14/12/1987,81.99,#N/A
15/12/1987,81.95,#N/A
16/12/1987,81.7,#N/A
17/12/1987,81.7,#N/A
18/12/1987,81.7,#N/A
21/12/1987,#N/A,#N/A
22/12/1987,82.48,#N/A
23/12/1987,82.58,#N/A
24/12/1987,82.58,#N/A
25/12/1987,#N/A,#N/A
28/12/1987,#N/A,#N/A
29/12/1987,82.58,#N/A
30/12/1987,82.58,#N/A
31/12/1987,#N/A,#N/A
01/01/1988,#N/A,#N/A
04/01/1988,82.58,#N/A
05/01/1988,82.6,#N/A
06/01/1988,82.71,#N/A
07/01/1988,82.62,#N/A
08/01/1988,82.62,#N/A
11/01/1988,82.62,#N/A
12/01/1988,82.62,#N/A
13/01/1988,82.98,#N/A
14/01/1988,83.15,#N/A
15/01/1988,83.39,#N/A
18/01/1988,83.59,#N/A
19/01/1988,83.62,#N/A
20/01/1988,83.83,#N/A
21/01/1988,83.87,#N/A
22/01/1988,84.11,#N/A
25/01/1988,84.11,#N/A
26/01/1988,84.11,#N/A
27/01/1988,83.23,#N/A
28/01/1988,83.3,#N/A
29/01/1988,83.3,#N/A
01/02/1988,83.53,#N/A
02/02/1988,83.68,#N/A
03/02/1988,83.74,#N/A
04/02/1988,83.88,#N/A
05/02/1988,84.12,#N/A
08/02/1988,84.18,#N/A
09/02/1988,84.56,#N/A
10/02/1988,85.1,#N/A
11/02/1988,85.17,#N/A
12/02/1988,85.36,#N/A
15/02/1988,85.36,#N/A
16/02/1988,85.36,#N/A
17/02/1988,85.36,#N/A
18/02/1988,85.36,#N/A
19/02/1988,85.65,#N/A
22/02/1988,85.81,#N/A
23/02/1988,86.27,#N/A
24/02/1988,86.4,#N/A
25/02/1988,87.08,#N/A
26/02/1988,87.2,#N/A
29/02/1988,87.75,#N/A
01/03/1988,87.97,#N/A
02/03/1988,88.18,#N/A
03/03/1988,88.22,#N/A
04/03/1988,88.13,#N/A
07/03/1988,88.33,#N/A
08/03/1988,87.7,#N/A
09/03/1988,88.23,#N/A
10/03/1988,88.64,#N/A
11/03/1988,89,#N/A
14/03/1988,89.29,#N/A
15/03/1988,89.6,#N/A
16/03/1988,89.6,#N/A
17/03/1988,90.67,#N/A
18/03/1988,90.58,#N/A
21/03/1988,90.76,#N/A
22/03/1988,91.17,#N/A
23/03/1988,91.71,#N/A
24/03/1988,92.43,#N/A
25/03/1988,92.62,#N/A
28/03/1988,92.97,#N/A
29/03/1988,93.19,#N/A
30/03/1988,93.05,#N/A
31/03/1988,93.48,#N/A
01/04/1988,93.48,#N/A
04/04/1988,#N/A,#N/A
05/04/1988,93.46,#N/A
06/04/1988,93.53,#N/A
07/04/1988,93.65,#N/A
08/04/1988,93.63,#N/A
11/04/1988,93.9,#N/A
12/04/1988,93.92,#N/A
13/04/1988,94.02,#N/A
14/04/1988,93.99,#N/A
15/04/1988,94.35,#N/A
18/04/1988,95.04,#N/A
19/04/1988,95.01,#N/A
20/04/1988,95.48,#N/A
21/04/1988,95.57,#N/A
22/04/1988,95.79,#N/A
25/04/1988,95.92,#N/A
26/04/1988,96.43,#N/A
27/04/1988,98.27,#N/A
28/04/1988,98.57,#N/A
29/04/1988,98.99,#N/A
02/05/1988,100.53,#N/A
03/05/1988,101.83,#N/A
04/05/1988,103.19,#N/A
05/05/1988,105.58,#N/A
06/05/1988,107.58,#N/A
09/05/1988,110.2,#N/A
10/05/1988,110.2,#N/A
11/05/1988,110.73,#N/A
12/05/1988,110.73,#N/A
13/05/1988,112.07,#N/A
16/05/1988,112.07,#N/A
17/05/1988,112.07,#N/A
18/05/1988,112.07,#N/A
19/05/1988,112.07,#N/A
20/05/1988,112.8,#N/A
23/05/1988,113.64,#N/A
24/05/1988,113.82,#N/A
25/05/1988,115.03,#N/A
26/05/1988,115.39,#N/A
27/05/1988,114.15,#N/A
30/05/1988,114.07,#N/A
31/05/1988,114.07,#N/A
01/06/1988,113.67,#N/A
02/06/1988,113.67,#N/A
03/06/1988,114.12,#N/A
06/06/1988,115.9,#N/A
07/06/1988,115.9,#N/A
08/06/1988,115.69,#N/A
09/06/1988,115.64,#N/A
10/06/1988,115.64,#N/A
13/06/1988,115.64,#N/A
14/06/1988,114.2,#N/A
15/06/1988,114.23,#N/A
16/06/1988,113.93,#N/A
17/06/1988,113.59,#N/A
20/06/1988,113.86,#N/A
21/06/1988,113.86,#N/A
22/06/1988,113.76,#N/A
23/06/1988,114.71,#N/A
24/06/1988,114.71,#N/A
27/06/1988,115.05,#N/A
28/06/1988,115.05,#N/A
29/06/1988,115.05,#N/A
30/06/1988,115.41,#N/A
01/07/1988,115.41,#N/A
04/07/1988,115.25,#N/A
05/07/1988,115.78,#N/A
06/07/1988,115.69,#N/A
07/07/1988,115.69,#N/A
08/07/1988,115.69,#N/A
11/07/1988,115.69,#N/A
12/07/1988,116.08,#N/A
13/07/1988,115.95,#N/A
14/07/1988,115.83,#N/A
15/07/1988,115.83,#N/A
18/07/1988,115.6,#N/A
19/07/1988,115.54,#N/A
20/07/1988,115.63,#N/A
21/07/1988,115.48,#N/A
22/07/1988,115.52,#N/A
25/07/1988,115.83,#N/A
26/07/1988,116.35,#N/A
27/07/1988,116.51,#N/A
28/07/1988,116.65,#N/A
29/07/1988,117.11,#N/A
01/08/1988,117.11,#N/A
02/08/1988,117.11,#N/A
03/08/1988,119.27,#N/A
04/08/1988,119.61,#N/A
05/08/1988,120,#N/A
08/08/1988,120.47,#N/A
09/08/1988,121.06,#N/A
10/08/1988,121.86,#N/A
11/08/1988,122.17,#N/A
12/08/1988,122.17,#N/A
15/08/1988,123.44,#N/A
16/08/1988,123.44,#N/A
17/08/1988,124.6,#N/A
18/08/1988,124.76,#N/A
19/08/1988,126.5,#N/A
22/08/1988,127.13,#N/A
23/08/1988,128.71,#N/A
24/08/1988,129.09,#N/A
25/08/1988,129.09,#N/A
26/08/1988,129.09,#N/A
29/08/1988,132.35,#N/A
30/08/1988,132.68,#N/A
31/08/1988,133.28,#N/A
01/09/1988,134.29,#N/A
02/09/1988,134.58,#N/A
05/09/1988,134.66,#N/A
06/09/1988,135.15,#N/A
07/09/1988,135.44,#N/A
08/09/1988,135.9,#N/A
09/09/1988,135.98,#N/A
12/09/1988,136.91,#N/A
13/09/1988,137.05,#N/A
14/09/1988,137.31,#N/A
15/09/1988,137.73,#N/A
16/09/1988,137.78,#N/A
19/09/1988,138.01,#N/A
20/09/1988,137.43,#N/A
21/09/1988,136.49,#N/A
22/09/1988,134.88,#N/A
23/09/1988,133.22,#N/A
26/09/1988,133,#N/A
27/09/1988,132.94,#N/A
28/09/1988,132.22,#N/A
29/09/1988,132.26,#N/A
30/09/1988,132.41,#N/A
03/10/1988,132.27,#N/A
04/10/1988,134.15,#N/A
05/10/1988,134.96,#N/A
06/10/1988,135.81,#N/A
07/10/1988,136.68,#N/A
10/10/1988,136.12,#N/A
11/10/1988,136.06,#N/A
12/10/1988,136.06,#N/A
13/10/1988,135.55,#N/A
14/10/1988,135.55,#N/A
17/10/1988,135.71,#N/A
18/10/1988,135.44,#N/A
19/10/1988,135.42,#N/A
20/10/1988,135.43,#N/A
21/10/1988,135.74,#N/A
24/10/1988,135.74,#N/A
25/10/1988,135.95,#N/A
26/10/1988,135.92,#N/A
27/10/1988,136.11,#N/A
28/10/1988,136.16,#N/A
31/10/1988,136.16,#N/A
01/11/1988,137.05,#N/A
02/11/1988,137.49,#N/A
03/11/1988,137.84,#N/A
04/11/1988,137.92,#N/A
07/11/1988,137.75,#N/A
08/11/1988,138.08,#N/A
09/11/1988,138.08,#N/A
10/11/1988,138.86,#N/A
11/11/1988,138.86,#N/A
14/11/1988,139.54,#N/A
15/11/1988,139.59,#N/A
16/11/1988,139.93,#N/A
17/11/1988,140.16,#N/A
18/11/1988,140.74,#N/A
21/11/1988,140.39,#N/A
22/11/1988,149.81,#N/A
23/11/1988,150.2,#N/A
24/11/1988,150.71,#N/A
25/11/1988,151.52,#N/A
28/11/1988,152.15,#N/A
29/11/1988,152.2,#N/A
30/11/1988,152.48,#N/A
01/12/1988,152.48,#N/A
02/12/1988,152.96,#N/A
05/12/1988,155.06,#N/A
06/12/1988,155.74,#N/A
07/12/1988,156.47,#N/A
08/12/1988,160.12,#N/A
09/12/1988,164.64,#N/A
12/12/1988,167.03,#N/A
13/12/1988,167.03,#N/A
14/12/1988,167.03,#N/A
15/12/1988,201.1,#N/A
16/12/1988,245,#N/A
19/12/1988,366.63,#N/A
20/12/1988,366.63,#N/A
21/12/1988,442.2,#N/A
22/12/1988,422.69,#N/A
23/12/1988,373.08,#N/A
26/12/1988,337.44,#N/A
27/12/1988,318.71,#N/A
28/12/1988,313.88,#N/A
29/12/1988,308.63,#N/A
30/12/1988,300.3,#N/A
02/01/1989,300.3,#N/A
03/01/1989,300.3,#N/A
04/01/1989,301.4,#N/A
05/01/1989,301.98,#N/A
06/01/1989,307.28,#N/A
09/01/1989,298.33,#N/A
10/01/1989,294.42,#N/A
11/01/1989,291.54,#N/A
12/01/1989,283.21,#N/A
13/01/1989,280.87,#N/A
16/01/1989,283.14,#N/A
17/01/1989,280.96,#N/A
18/01/1989,280.2,#N/A
19/01/1989,282.3,#N/A
20/01/1989,299.28,#N/A
23/01/1989,298.39,#N/A
24/01/1989,298.2,#N/A
25/01/1989,295.95,#N/A
26/01/1989,296.38,#N/A
27/01/1989,298.82,#N/A
30/01/1989,299.85,#N/A
31/01/1989,298.06,#N/A
01/02/1989,297.02,#N/A
02/02/1989,297.12,#N/A
03/02/1989,297.91,#N/A
06/02/1989,296.58,#N/A
07/02/1989,296.11,#N/A
08/02/1989,294.89,#N/A
09/02/1989,295.03,#N/A
10/02/1989,293.74,#N/A
13/02/1989,294.15,#N/A
14/02/1989,294.64,#N/A
15/02/1989,297.36,#N/A
16/02/1989,297.97,#N/A
17/02/1989,298.12,#N/A
20/02/1989,291.21,#N/A
21/02/1989,297.82,#N/A
22/02/1989,298.77,#N/A
23/02/1989,304.36,#N/A
24/02/1989,304.84,#N/A
27/02/1989,307.12,#N/A
28/02/1989,307.35,#N/A
01/03/1989,314.65,#N/A
02/03/1989,314.82,#N/A
03/03/1989,315.35,#N/A
06/03/1989,316.14,#N/A
07/03/1989,316.94,#N/A
08/03/1989,317.92,#N/A
09/03/1989,#N/A,#N/A
10/03/1989,317.77,#N/A
13/03/1989,316.76,#N/A
14/03/1989,317.12,#N/A
15/03/1989,334.41,#N/A
16/03/1989,331.41,#N/A
17/03/1989,332.63,#N/A
20/03/1989,333.88,#N/A
21/03/1989,333.43,#N/A
22/03/1989,335.11,#N/A
23/03/1989,335.19,#N/A
24/03/1989,#N/A,#N/A
27/03/1989,336.1,#N/A
28/03/1989,336.18,#N/A
29/03/1989,333.07,#N/A
30/03/1989,335.69,#N/A
31/03/1989,335.54,#N/A
03/04/1989,335.64,#N/A
04/04/1989,336.43,#N/A
05/04/1989,336.08,#N/A
06/04/1989,335.88,#N/A
07/04/1989,336.02,#N/A
10/04/1989,336.99,#N/A
11/04/1989,338.24,#N/A
12/04/1989,296.55,#N/A
13/04/1989,296.21,#N/A
14/04/1989,296.65,#N/A
17/04/1989,295.92,#N/A
18/04/1989,295.78,#N/A
19/04/1989,296.35,#N/A
20/04/1989,296.38,#N/A
21/04/1989,296.21,#N/A
24/04/1989,296.5,#N/A
25/04/1989,296.51,#N/A
26/04/1989,296.44,#N/A
27/04/1989,295.83,#N/A
28/04/1989,295.95,#N/A
01/05/1989,#N/A,#N/A
02/05/1989,#N/A,#N/A
03/05/1989,#N/A,#N/A
04/05/1989,#N/A,#N/A
05/05/1989,#N/A,#N/A
08/05/1989,#N/A,#N/A
09/05/1989,#N/A,#N/A
10/05/1989,#N/A,#N/A
11/05/1989,#N/A,#N/A
12/05/1989,#N/A,#N/A
15/05/1989,288.92,#N/A
16/05/1989,289.52,#N/A
17/05/1989,289.01,#N/A
18/05/1989,288.32,#N/A
19/05/1989,287.84,#N/A
22/05/1989,287.77,#N/A
23/05/1989,287.43,#N/A
24/05/1989,287.44,#N/A
25/05/1989,287.42,#N/A
26/05/1989,288.63,#N/A
29/05/1989,288.83,#N/A
30/05/1989,288.11,#N/A
31/05/1989,295.02,#N/A
01/06/1989,302.88,#N/A
02/06/1989,302.88,#N/A
05/06/1989,302.73,#N/A
06/06/1989,300.61,#N/A
07/06/1989,297.33,#N/A
08/06/1989,292.59,#N/A
09/06/1989,292.98,#N/A
12/06/1989,292.94,#N/A
13/06/1989,292.04,#N/A
14/06/1989,293.58,#N/A
15/06/1989,293.55,#N/A
16/06/1989,293.55,#N/A
19/06/1989,295.03,#N/A
20/06/1989,295.22,#N/A
21/06/1989,294.47,#N/A
22/06/1989,294.47,#N/A
23/06/1989,295.24,#N/A
26/06/1989,295.99,#N/A
27/06/1989,297.47,#N/A
28/06/1989,298.13,#N/A
29/06/1989,300.67,#N/A
30/06/1989,302.02,#N/A
03/07/1989,303.95,#N/A
04/07/1989,306.55,#N/A
05/07/1989,309.01,#N/A
06/07/1989,307.15,#N/A
07/07/1989,307.89,#N/A
10/07/1989,308.33,#N/A
11/07/1989,312.09,#N/A
12/07/1989,312.07,#N/A
13/07/1989,#N/A,#N/A
14/07/1989,312.31,#N/A
17/07/1989,313.45,#N/A
18/07/1989,302.66,#N/A
19/07/1989,304.35,#N/A
20/07/1989,307.78,#N/A
21/07/1989,310.54,#N/A
24/07/1989,310.32,#N/A
25/07/1989,309.59,#N/A
26/07/1989,311.62,#N/A
27/07/1989,311.07,#N/A
28/07/1989,315.5,#N/A
31/07/1989,320.74,#N/A
01/08/1989,324.07,#N/A
02/08/1989,343.34,#N/A
03/08/1989,#N/A,#N/A
04/08/1989,274.08,#N/A
07/08/1989,281.29,#N/A
08/08/1989,295.53,#N/A
09/08/1989,342.88,#N/A
10/08/1989,376.06,#N/A
11/08/1989,378.68,#N/A
14/08/1989,396.85,#N/A
15/08/1989,409.67,#N/A
16/08/1989,405.71,#N/A
17/08/1989,#N/A,#N/A
18/08/1989,404.15,#N/A
21/08/1989,#N/A,#N/A
22/08/1989,404.67,#N/A
23/08/1989,403.04,#N/A
24/08/1989,401.79,#N/A
25/08/1989,402.49,#N/A
28/08/1989,484.83,#N/A
29/08/1989,457.94,#N/A
30/08/1989,464.35,#N/A
31/08/1989,475.67,#N/A
01/09/1989,478.77,#N/A
04/09/1989,488.84,#N/A
05/09/1989,491.64,#N/A
06/09/1989,493.75,#N/A
07/09/1989,502.82,#N/A
08/09/1989,507.4,#N/A
11/09/1989,504.08,#N/A
12/09/1989,504.6,#N/A
13/09/1989,500.61,#N/A
14/09/1989,503.53,#N/A
15/09/1989,491.05,#N/A
18/09/1989,473.55,#N/A
19/09/1989,467.85,#N/A
20/09/1989,455.66,#N/A
21/09/1989,459.32,#N/A
22/09/1989,453.71,#N/A
25/09/1989,457.88,#N/A
26/09/1989,449.44,#N/A
27/09/1989,450.02,#N/A
28/09/1989,448.66,#N/A
29/09/1989,448.91,#N/A
02/10/1989,451.38,#N/A
03/10/1989,454.41,#N/A
04/10/1989,459.99,#N/A
05/10/1989,463.48,#N/A
06/10/1989,463,#N/A
09/10/1989,467.21,#N/A
10/10/1989,469.4,#N/A
11/10/1989,467.01,#N/A
12/10/1989,#N/A,#N/A
13/10/1989,461.92,#N/A
16/10/1989,449.98,#N/A
17/10/1989,443.76,#N/A
18/10/1989,438.6,#N/A
19/10/1989,433.04,#N/A
20/10/1989,431.38,#N/A
23/10/1989,442.62,#N/A
24/10/1989,430.65,#N/A
25/10/1989,429.11,#N/A
26/10/1989,429.12,#N/A
27/10/1989,430.5,#N/A
30/10/1989,430.39,#N/A
31/10/1989,430.39,#N/A
01/11/1989,446.64,#N/A
02/11/1989,446.72,#N/A
03/11/1989,447.3,#N/A
06/11/1989,449.6,#N/A
07/11/1989,438.17,#N/A
08/11/1989,437.49,#N/A
09/11/1989,435.26,#N/A
10/11/1989,435.92,#N/A
13/11/1989,434.25,#N/A
14/11/1989,432.12,#N/A
15/11/1989,429.97,#N/A
16/11/1989,426.97,#N/A
17/11/1989,425.3,#N/A
20/11/1989,432.09,#N/A
21/11/1989,431.03,#N/A
22/11/1989,417.39,#N/A
23/11/1989,413.31,#N/A
24/11/1989,405.89,#N/A
27/11/1989,400.13,#N/A
28/11/1989,399.07,#N/A
29/11/1989,404.42,#N/A
30/11/1989,401.92,#N/A
01/12/1989,400.88,#N/A
04/12/1989,399.95,#N/A
05/12/1989,401.88,#N/A
06/12/1989,400.59,#N/A
07/12/1989,399.15,#N/A
08/12/1989,398.62,#N/A
11/12/1989,396.53,#N/A
12/12/1989,398.58,#N/A
13/12/1989,396.69,#N/A
14/12/1989,394.26,#N/A
15/12/1989,394.65,#N/A
18/12/1989,392.29,#N/A
19/12/1989,392.45,#N/A
20/12/1989,392.91,#N/A
21/12/1989,394.65,#N/A
22/12/1989,394.79,#N/A
25/12/1989,#N/A,#N/A
26/12/1989,396.25,#N/A
27/12/1989,396.88,#N/A
28/12/1989,399.69,#N/A
29/12/1989,#N/A,#N/A
01/01/1990,#N/A,#N/A
02/01/1990,#N/A,#N/A
03/01/1990,398.77,#N/A
04/01/1990,399.61,#N/A
05/01/1990,406.49,#N/A
08/01/1990,419.76,#N/A
09/01/1990,443.39,#N/A
10/01/1990,449.84,#N/A
11/01/1990,456.07,#N/A
12/01/1990,460.53,#N/A
15/01/1990,461.68,#N/A
16/01/1990,458.97,#N/A
17/01/1990,455.2,#N/A
18/01/1990,452.17,#N/A
19/01/1990,451.31,#N/A
22/01/1990,449.64,#N/A
23/01/1990,448.11,#N/A
24/01/1990,443.54,#N/A
25/01/1990,443.56,#N/A
26/01/1990,445.63,#N/A
29/01/1990,441.25,#N/A
30/01/1990,439.74,#N/A
31/01/1990,441.8,#N/A
01/02/1990,444.58,#N/A
02/02/1990,446.11,#N/A
05/02/1990,449.22,#N/A
06/02/1990,452.11,#N/A
07/02/1990,454.24,#N/A
08/02/1990,459.41,#N/A
09/02/1990,458.84,#N/A
12/02/1990,457.85,#N/A
13/02/1990,459.57,#N/A
14/02/1990,459.76,#N/A
15/02/1990,464.52,#N/A
16/02/1990,468.01,#N/A
19/02/1990,473.24,#N/A
20/02/1990,479.39,#N/A
21/02/1990,488.36,#N/A
22/02/1990,490.59,#N/A
23/02/1990,#N/A,#N/A
26/02/1990,492.82,#N/A
27/02/1990,498.28,#N/A
28/02/1990,504.27,#N/A
01/03/1990,515.88,#N/A
02/03/1990,527.77,#N/A
05/03/1990,587.91,#N/A
06/03/1990,584.32,#N/A
07/03/1990,584.32,#N/A
08/03/1990,577.63,#N/A
09/03/1990,585.89,#N/A
12/03/1990,#N/A,#N/A
13/03/1990,587.18,#N/A
14/03/1990,581.72,#N/A
15/03/1990,580.76,#N/A
16/03/1990,581.63,#N/A
19/03/1990,583.16,#N/A
20/03/1990,588.23,#N/A
21/03/1990,592.07,#N/A
22/03/1990,#N/A,#N/A
23/03/1990,591.85,#N/A
26/03/1990,596.73,#N/A
27/03/1990,601.88,#N/A
28/03/1990,605.86,#N/A
29/03/1990,605.86,#N/A
30/03/1990,609.02,#N/A
02/04/1990,611.13,#N/A
03/04/1990,614.16,#N/A
04/04/1990,681.94,#N/A
05/04/1990,654.51,#N/A
06/04/1990,641.27,#N/A
09/04/1990,633.48,#N/A
10/04/1990,632.09,#N/A
11/04/1990,634.7,#N/A
12/04/1990,#N/A,#N/A
13/04/1990,#N/A,#N/A
16/04/1990,640.02,#N/A
17/04/1990,#N/A,#N/A
18/04/1990,640.53,#N/A
19/04/1990,643.9,#N/A
20/04/1990,641.68,#N/A
23/04/1990,643.91,#N/A
24/04/1990,638.8,#N/A
25/04/1990,#N/A,#N/A
26/04/1990,#N/A,#N/A
27/04/1990,#N/A,#N/A
30/04/1990,#N/A,#N/A
01/05/1990,#N/A,#N/A
02/05/1990,#N/A,#N/A
03/05/1990,642.16,#N/A
04/05/1990,643.09,#N/A
07/05/1990,641.31,#N/A
08/05/1990,642.98,#N/A
09/05/1990,645.01,#N/A
10/05/1990,#N/A,#N/A
11/05/1990,643.31,#N/A
14/05/1990,630.31,#N/A
15/05/1990,640.86,#N/A
16/05/1990,639.34,#N/A
17/05/1990,644.44,#N/A
18/05/1990,646.28,#N/A
21/05/1990,647.23,#N/A
22/05/1990,647.4,#N/A
23/05/1990,646.25,#N/A
24/05/1990,647.37,#N/A
25/05/1990,640.13,#N/A
28/05/1990,#N/A,#N/A
29/05/1990,641.14,#N/A
30/05/1990,640.58,#N/A
31/05/1990,636.4,#N/A
01/06/1990,635.03,#N/A
04/06/1990,636.24,#N/A
05/06/1990,637.09,#N/A
06/06/1990,636.72,#N/A
07/06/1990,636.64,#N/A
08/06/1990,636.06,#N/A
11/06/1990,634.76,#N/A
12/06/1990,634.42,#N/A
13/06/1990,631.68,#N/A
14/06/1990,630.3,#N/A
15/06/1990,628.28,#N/A
18/06/1990,626.9,#N/A
19/06/1990,621.79,#N/A
20/06/1990,622.43,#N/A
21/06/1990,622.98,#N/A
22/06/1990,623.96,#N/A
25/06/1990,626.14,#N/A
26/06/1990,623.76,#N/A
27/06/1990,627.1,#N/A
28/06/1990,626.76,#N/A
29/06/1990,624.33,#N/A
02/07/1990,629.12,#N/A
03/07/1990,629.71,#N/A
04/07/1990,627.42,#N/A
05/07/1990,626.81,#N/A
06/07/1990,#N/A,#N/A
09/07/1990,623.3,#N/A
10/07/1990,624.6,#N/A
11/07/1990,627.46,#N/A
12/07/1990,627.96,#N/A
13/07/1990,630.02,#N/A
16/07/1990,630.73,#N/A
17/07/1990,629.5,#N/A
18/07/1990,631.17,#N/A
19/07/1990,629.47,#N/A
20/07/1990,630.09,#N/A
23/07/1990,#N/A,#N/A
24/07/1990,625.91,#N/A
25/07/1990,627.96,#N/A
26/07/1990,625.79,#N/A
27/07/1990,624.09,#N/A
30/07/1990,619.66,#N/A
31/07/1990,614.41,#N/A
01/08/1990,611.98,#N/A
02/08/1990,612.22,#N/A
03/08/1990,613.49,#N/A
06/08/1990,607.62,#N/A
07/08/1990,603.12,#N/A
08/08/1990,595.93,#N/A
09/08/1990,593.47,#N/A
10/08/1990,591.97,#N/A
13/08/1990,590.01,#N/A
14/08/1990,587.33,#N/A
15/08/1990,584.16,#N/A
16/08/1990,585.15,#N/A
17/08/1990,#N/A,#N/A
20/08/1990,583.47,#N/A
21/08/1990,577.48,#N/A
22/08/1990,573.3,#N/A
23/08/1990,563.49,#N/A
24/08/1990,551.78,#N/A
27/08/1990,546.83,#N/A
28/08/1990,551.57,#N/A
29/08/1990,556.34,#N/A
30/08/1990,559.38,#N/A
31/08/1990,571.02,#N/A
03/09/1990,567.41,#N/A
04/09/1990,562.33,#N/A
05/09/1990,557.06,#N/A
06/09/1990,557.15,#N/A
07/09/1990,546.6,#N/A
10/09/1990,544.67,#N/A
11/09/1990,541.87,#N/A
12/09/1990,539.39,#N/A
13/09/1990,530.42,#N/A
14/09/1990,529.12,#N/A
17/09/1990,523.11,#N/A
18/09/1990,515.14,#N/A
19/09/1990,507.07,#N/A
20/09/1990,500.69,#N/A
21/09/1990,500.39,#N/A
24/09/1990,493.94,#N/A
25/09/1990,477.38,#N/A
26/09/1990,464.25,#N/A
27/09/1990,454.51,#N/A
28/09/1990,468.51,#N/A
01/10/1990,#N/A,#N/A
02/10/1990,460.58,#N/A
03/10/1990,456.9,#N/A
04/10/1990,452.615,#N/A
05/10/1990,450.06,#N/A
08/10/1990,446.34,#N/A
09/10/1990,441.77,#N/A
10/10/1990,433.77,#N/A
11/10/1990,428.56,#N/A
12/10/1990,425.39,#N/A
15/10/1990,419.24,#N/A
16/10/1990,400.33,#N/A
17/10/1990,407.54,#N/A
18/10/1990,398.56,#N/A
19/10/1990,396.98,#N/A
22/10/1990,407.67,#N/A
23/10/1990,405.11,#N/A
24/10/1990,409.13,#N/A
25/10/1990,417.58,#N/A
26/10/1990,437.76,#N/A
29/10/1990,453.23,#N/A
30/10/1990,430.69,#N/A
31/10/1990,416.49,#N/A
01/11/1990,416.343,#N/A
02/11/1990,419.732,#N/A
05/11/1990,416.623,#N/A
06/11/1990,415.08,#N/A
07/11/1990,415.507,#N/A
08/11/1990,412.826,#N/A
09/11/1990,412.03,#N/A
12/11/1990,408.968,#N/A
13/11/1990,406.419,#N/A
14/11/1990,402.51,#N/A
15/11/1990,398.955,#N/A
16/11/1990,398.525,#N/A
19/11/1990,395.21,#N/A
20/11/1990,391.794,#N/A
21/11/1990,391.93,#N/A
22/11/1990,390.04,#N/A
23/11/1990,390.987,#N/A
26/11/1990,389.658,#N/A
27/11/1990,388.472,#N/A
28/11/1990,387.377,#N/A
29/11/1990,384.799,#N/A
30/11/1990,382.203,#N/A
03/12/1990,382.203,#N/A
04/12/1990,376.287,#N/A
